scaffold	start	end	mid	sites	sitesUsed	ABBA	BABA	D	fd	fdM	gene_count_per_window	cM/Mb	Fst_aridus_longiflorus	Fst_aridus_longiflorus_island	Fst_aridus_parviflorus	Fst_aridus_calycinus	Fst_longiflorus_longiflorus_island	Fst_longiflorus_parviflorus	Fst_longiflorus_calycinus	Fst_longiflorus_island_parviflorus	Fst_longiflorus_island_calycinus	Fst_parviflorus_calycinus	average_dxy_ari_par	average_dxy_lon_isl_lon	average_dxy_par_isl_lon
LG5	10600001	10700000	10645079	5632	3347	60.1006	31.3245	0.3147	0.0557	0.0339	13		0.5608	0.6358	0.6108	0.5407	0.2538	0.5612	0.0614	0.615	0.175	0.4989	0.008875373691777	0.004693506145043	0.008644480321084
LG5	10700001	10800000	10747679	6261	3483	34.0052	53.5677	-0.2234	-0.0355	-0.0228	11	0	0.4582	0.5043	0.6146	0.461	0.1214	0.5935	0.0648	0.6374	0.1422	0.5609	0.0085059436737	0.004606902752716	0.009355093312567
LG5	10800001	10900000	10848905	6854	3733	73.266	50.7425	0.1816	0.0381	0.0231	18		0.5056	0.5257	0.5153	0.5187	0.2315	0.4984	0.0324	0.5304	0.2254	0.4666	0.011654893384261	0.0066602888656	0.011342620545385
LG5	10900001	11000000	10950712	5781	3350	48.874	27.0928	0.2867	0.0373	0.0239	20		0.6152	0.7095	0.5096	0.6274	0.2477	0.5645	0.0421	0.6451	0.2564	0.5302	0.009304516799754	0.003567210727949	0.009443015696834
LG5	11000001	11100000	11056151	6574	3747	100.2259	45.5723	0.3749	0.0782	0.0521	18		0.4377	0.471	0.3794	0.4666	0.1387	0.4327	0.0141	0.4501	0.1743	0.3948	0.011489339965601	0.006897085129908	0.014006710620648
LG5	11100001	11200000	11150628	6146	3595	50.7077	75.9811	-0.1995	-0.0412	-0.0256	19		0.5447	0.6907	0.6127	0.5722	0.2103	0.5762	0.0171	0.6836	0.2042	0.5565	0.009609898483621	0.003832253807166	0.009908755064262
LG5	11200001	11300000	11248962	6340	3458	66.2712	47.7269	0.1627	0.0308	0.0192	12		0.6031	0.6869	0.5137	0.5839	0.3499	0.5754	0.0449	0.6414	0.2979	0.5211	0.009827698784426	0.005123470822716	0.011376888812882
LG5	11300001	11400000	11349205	5622	3418	114.5563	38.1553	0.5003	0.1338	0.0786	10		0.5829	0.7232	0.5275	0.5814	0.2933	0.4132	0.019	0.5765	0.3379	0.3626	0.010601416268982	0.00401772095732	0.008148107715387
LG5	11400001	11500000	11446270	4244	2516	123.6859	23.9958	0.675	0.2992	0.1781	7		0.4142	0.644	0.2145	0.544	0.2277	0.1354	0.0639	0.2826	0.3693	0.1573	0.009221415975344	0.00410117167526	0.006731805859328
LG5	11500001	11600000	11550192	4452	2461	68.4495	78.4209	-0.0679	-0.0429	-0.028	15		0.1405	0.2327	0.1018	0.135	0.112	0.1406	0.0078	0.2266	0.1177	0.1132	0.008947901448859	0.005162745056055	0.008078028990651
LG5	11600001	11700000	11655749	4585	2601	77.0472	163.5785	-0.3596	-0.2222	-0.1187	13		0.3285	0.5574	0.302	0.3919	0.2153	0.1356	0.0128	0.3567	0.2745	0.1082	0.009876981877525	0.007448728009201	0.010074999048582
LG5	11700001	11800000	11745747	6569	3705	81.3574	101.1569	-0.1085	-0.0336	-0.0188	14	0	0.5855	0.7556	0.3448	0.6351	0.2659	0.407	0.0379	0.5192	0.2858	0.375	0.011410055397212	0.006638881388079	0.014339308315496
LG5	11800001	11900000	11850946	5998	3597	126.333	23.958	0.6812	0.1867	0.1018	14	1.063941921	0.6537	0.6963	0.4005	0.6677	0.219	0.3665	0.0633	0.4272	0.2117	0.3267	0.010581340215	0.00448428138845	0.00929737203766
LG5	11900001	12000000	11950213	6110	3251	92.6911	49.1286	0.3072	0.0669	0.042	14		0.5809	0.7124	0.5585	0.5854	0.2504	0.5156	0.025	0.6246	0.2118	0.4744	0.012194476377561	0.005158292995695	0.011331814641274
LG5	12000001	12100000	12046705	6741	3386	145.542	57.9925	0.4301	0.2193	0.1136	14	0	0.3958	0.4737	0.3339	0.4247	0.0908	0.195	0.0761	0.2828	0.1684	0.1628	0.012914176523077	0.00739724850405	0.010219106433853
LG5	12100001	12200000	12151159	5773	3058	117.0674	34.6403	0.5433	0.1899	0.0981	12	0	0.5474	0.597	0.4981	0.5346	0.2566	0.3963	0.0475	0.4413	0.2281	0.3535	0.01256823956167	0.006873687190134	0.009353263273781
LG5	12200001	12300000	12254038	5655	2998	104.7744	32.1546	0.5303	0.1747	0.0975	10		0.5862	0.5852	0.4363	0.5909	0.2659	0.4378	0.0593	0.4326	0.1878	0.3908	0.011004667469655	0.005850314547321	0.009065435965057
LG5	12300001	12400000	12350780	5577	3009	145.849	56.4427	0.442	0.2131	0.1113	11		0.5218	0.5361	0.5116	0.5371	0.0857	0.4153	0.0285	0.4257	0.1103	0.3907	0.011365683811255	0.003934351290008	0.007551138609975
LG5	12400001	12500000	12452850	6140	3190	95.4434	48.0293	0.3305	0.115	0.0621	7		0.3957	0.4308	0.3154	0.4062	0.1434	0.2254	0.0195	0.2891	0.1308	0.2069	0.013489391447279	0.008339237531873	0.011599149344901
LG5	12500001	12600000	12550446	6821	4030	65.2031	34.6563	0.3059	0.0522	0.0325	16	10.68758974	0.4962	0.5093	0.5029	0.5012	0.1278	0.4977	0.0465	0.5259	0.1164	0.4706	0.010157976744111	0.006199419796314	0.011176421142963
LG5	12600001	12700000	12648063	5902	3500	92.9844	42.8958	0.3686	0.1158	0.0603	16	0	0.5413	0.4147	0.4842	0.5311	0.1813	0.4609	0.0846	0.3506	0.1151	0.4122	0.014505063576121	0.009931451383	0.012879964068469
LG5	12700001	12800000	12753587	5400	2864	139.6628	57.3685	0.4177	0.2462	0.124	11		0.405	0.406	0.3261	0.4096	0.1484	0.1981	0.0725	0.2195	0.1342	0.1444	0.017630035610416	0.011889102566224	0.014509008755736
LG5	12800001	12900000	12849452	6532	3308	99.6045	47.7295	0.3521	0.1057	0.0661	13		0.3743	0.455	0.3284	0.3495	0.1913	0.3033	0.0658	0.3757	0.1418	0.2732	0.014570548063272	0.009438652771723	0.012793935979395
LG5	12900001	13000000	12941491	5047	2492	62.2318	109.0182	-0.2732	-0.2124	-0.1205	8		0.1189	0.1376	0.1453	0.1374	0.1668	0.1809	0.0297	0.2057	0.1838	0.1869	0.016883759171863	0.012283212038361	0.016181788256334
LG5	13000001	13100000	13061932	5172	2662	82.6709	61.4626	0.1471	0.0724	0.0452	13	5.561891394	0.1962	0.2364	0.2476	0.2135	0.0916	0.2296	0.0342	0.2964	0.1365	0.2114	0.018706548611273	0.013411981362476	0.017003553007069
LG5	13100001	13200000	13143374	5037	2796	68.0889	44.8571	0.2057	0.0496	0.0307	21	1.314752603	0.5148	0.5824	0.4387	0.5176	0.2559	0.4242	0.0531	0.4913	0.2664	0.3769	0.010770193683078	0.006902271732495	0.011089031315437
LG5	13200001	13300000	13253313	6705	3542	49.1081	80.1211	-0.24	-0.0472	-0.0292	13		0.5667	0.5857	0.4891	0.5726	0.2855	0.5587	0.0437	0.5883	0.2512	0.5252	0.012640804822777	0.006629727013783	0.013956735906704
LG5	13300001	13400000	13351466	8021	4321	124.0244	71.5062	0.2686	0.0845	0.0464	10	4.794960932	0.4979	0.4254	0.4862	0.51	0.1205	0.4825	0.058	0.3998	0.1257	0.4603	0.014786087013191	0.008284183403179	0.013350704513439
LG5	13400001	13500000	13451447	8859	4420	106.707	90.5638	0.0818	0.0256	0.0147	10	3.631086953	0.3404	0.378	0.4268	0.3284	0.0618	0.4146	0.0303	0.4211	0.1166	0.3966	0.019656590157773	0.010815658615529	0.018382898583911
LG5	13500001	13600000	13549739	8455	4267	136.1611	177.1794	-0.1309	-0.0577	-0.0321	3	9.181256562	0.361	0.4254	0.3465	0.4	0.1026	0.3625	0.0419	0.4226	0.1056	0.3458	0.025401366465816	0.015143929283677	0.027804116306933
LG5	13600001	13700000	13644724	9954	5277	82.3271	100.2438	-0.0981	-0.0205	-0.0127	7		0.4647	0.4405	0.5097	0.4401	0.1997	0.5229	0.0671	0.5196	0.1809	0.4766	0.02080286903375	0.01240511067379	0.019807843123573
LG5	13700001	13800000	13752065	9012	4855	89.3529	97.0742	-0.0414	-0.0093	-0.0055	5		0.3496	0.48	0.4351	0.3625	0.1537	0.3833	0.0387	0.4881	0.1929	0.3606	0.025826941565411	0.014427377256355	0.024704336014923
LG5	13800001	13900000	13844743	6636	3317	47.3027	62.8027	-0.1408	-0.0327	-0.0205	3		0.3174	0.3607	0.305	0.2696	0.1732	0.3824	0.0975	0.419	0.1926	0.2963	0.020417785431324	0.015901413321288	0.02276109028728
LG5	13900001	14000000	13943746	8499	4686	198.1888	102.8112	0.3169	0.1656	0.0918	2		0.3299	0.3897	0.3286	0.364	0.1198	0.2627	0.0518	0.3079	0.1618	0.2298	0.025482588933082	0.013254226856557	0.018777885004964
LG5	14000001	14100000	14051888	5730	2771	58.1556	44.666	0.1312	0.0281	0.0175	3		0.46	0.4929	0.4756	0.4751	0.1303	0.4602	0.0624	0.4983	0.1955	0.4184	0.021643395510792	0.01178016194165	0.020049458357359
LG5	14100001	14200000	14147275	8585	4484	171.2419	60.958	0.475	0.1609	0.0929	10	2.555507289	0.431	0.5202	0.4118	0.3809	0.1354	0.33	0.048	0.3931	0.1583	0.2586	0.02177887738032	0.010400520706534	0.017191038870411
LG5	14200001	14300000	14239651	7120	3630	180.362	58.362	0.5111	0.3003	0.154	7	3.292958837	0.4054	0.3065	0.3509	0.3737	0.0732	0.3065	0.0434	0.1831	0.0796	0.2648	0.023407367951316	0.01440130698952	0.01844304123326
LG5	14300001	14400000	14360867	4750	1950	56.5309	59.7132	-0.0274	-0.0066	-0.0048	2		0.3531	0.43	0.4282	0.3305	0.1226	0.4924	0.0627	0.5454	0.1095	0.4149	0.027850331828665	0.010062411174741	0.024289411401335
LG5	14400001	14500000	14446769	7393	3609	136.3346	102.3503	0.1424	0.0436	0.029	2		0.4033	0.4547	0.3488	0.3283	0.0474	0.4147	0.0187	0.4717	0.0865	0.3254	0.026742429853098	0.014378035673402	0.031230090760884
LG5	14500001	14600000	14555622	9941	5213	120.7529	64.4769	0.3038	0.084	0.0493	2		0.3232	0.395	0.3163	0.3909	0.085	0.288	0.0188	0.3493	0.1097	0.2991	0.022861157608612	0.016891431162383	0.023712991996844
LG5	14600001	14700000	14655705	8850	4310	139.0837	73.4665	0.3087	0.139	0.0673	3		0.4249	0.4913	0.2809	0.5045	0.1063	0.2674	0.0398	0.2821	0.1789	0.2817	0.018350546777237	0.00930043933429	0.014351394630023
LG5	14700001	14800000	14745315	7755	3818	53.5459	73.374	-0.1562	-0.0453	-0.0242	5	5.142779808	0.372	0.3921	0.2731	0.4045	0.0525	0.334	0.0452	0.3589	0.1184	0.3075	0.016343805703969	0.011586161702966	0.019329187302927
LG5	14800001	14900000	14846801	8852	4498	122.4453	69.1536	0.2781	0.0857	0.051	6		0.4422	0.4479	0.3449	0.4248	0.0754	0.3798	0.0371	0.3918	0.1032	0.317	0.02214313491397	0.011708002072178	0.022472071809053
LG5	14900001	15000000	14951609	7909	3699	110.7656	105.1823	0.0259	0.0101	0.0063	7		0.369	0.3914	0.2683	0.3342	0.1277	0.3604	0.0232	0.3918	0.081	0.3011	0.02526970344674	0.013355001078085	0.024648745314502
LG5	15000001	15100000	15044623	9910	5248	97.029	203.7321	-0.3548	-0.1312	-0.0745	3		0.4293	0.3546	0.4091	0.4312	0.1598	0.5013	0.0507	0.4423	0.166	0.4597	0.02867086779686	0.014514949842955	0.027814729993036
LG5	15100001	15200000	15151434	8534	4772	101.4964	233.7282	-0.3945	-0.1873	-0.1101	3		0.238	0.2608	0.352	0.2988	0.0783	0.3923	0.0591	0.4211	0.0836	0.413	0.031670032505913	0.016869321982158	0.031443364947767
LG5	15200001	15300000	15235998	7230	3424	80.8376	82.9678	-0.013	-0.0053	-0.0027	4		0.3853	0.3922	0.3729	0.3386	0.2037	0.3433	0.0391	0.3507	0.1606	0.2787	0.022552266635773	0.017052292897854	0.020563133443862
LG5	15300001	15400000	15365739	5419	2596	63.2106	34.1038	0.2991	0.0849	0.042	3		0.4517	0.3979	0.3601	0.3929	0.0724	0.3408	0.0169	0.3023	0.0532	0.2339	0.020300638026189	0.015682716780164	0.02083458755042
LG5	15400001	15500000	15462560	7726	4215	120.1576	87.2747	0.1585	0.0673	0.0358	3		0.3153	0.331	0.2849	0.3323	0.0444	0.2482	0.0121	0.2681	0.0502	0.2277	0.028586279694403	0.017970941440122	0.028224870693629
LG5	15500001	15600000	15546270	10478	4985	159.3766	220.736	-0.1614	-0.0845	-0.0436	5		0.4229	0.4426	0.4299	0.4076	0.1252	0.3568	0.1178	0.4085	0.192	0.3208	0.028567258597228	0.016723622805859	0.02822007427015
LG5	15600001	15700000	15656913	5165	2440	69.9818	49.9766	0.1668	0.0712	0.038	1		0.246	0.3581	0.2037	0.2503	0.1625	0.1516	0.0242	0.251	0.1994	0.1404	0.030933216506321	0.015697769481538	0.02169645659415
LG5	15700001	15800000	15759867	7877	3851	111.609	45.3304	0.4223	0.1693	0.0811	2		0.375	0.4482	0.2815	0.4131	0.093	0.1763	0.0667	0.2305	0.1157	0.1669	0.025325068198433	0.014528948695411	0.019179430123639
LG5	15800001	15900000	15853466	8718	4367	179.3268	152.7591	0.08	0.0387	0.0229	1	7.174437519	0.2414	0.3636	0.328	0.2808	0.0741	0.2511	0.0192	0.3485	0.1311	0.2474	0.030326993354255	0.016588637090229	0.025287471079682
LG5	15900001	16000000	15949841	5733	2682	67.6852	50.5186	0.1452	0.0358	0.0251	0		0.1905	0.298	0.3702	0.2406	0.065	0.3251	0.0962	0.4432	0.2358	0.325	0.024785906326368	0.019861657889627	0.027702279880822
LG5	16000001	16100000	16045127	8423	4754	201.2122	138.8138	0.1835	0.0879	0.0531	2		0.296	0.3961	0.3552	0.2713	0.1273	0.3319	0.0889	0.4206	0.1252	0.2944	0.037074154618837	0.01868393335044	0.033351303019712
LG5	16100001	16200000	16168065	4515	2294	81.7559	100.0762	-0.1008	-0.0677	-0.0385	2		0.1758	0.1764	0.2821	0.1973	0.1108	0.204	0.0217	0.2473	0.1075	0.1799	0.02146989921859	0.01593434106416	0.01875116616585
LG5	16200001	16300000	16245798	6032	2654	111.4121	54.7663	0.3409	0.1604	0.0982	6	1.867274946	0.2066	0.2946	0.223	0.2319	0.1042	0.1789	0.055	0.2696	0.1477	0.1893	0.021037154456351	0.014796993211294	0.019099080865056
LG5	16300001	16400000	16360380	7423	3866	317.1012	94.8382	0.5396	0.3509	0.1786	7	8.386718769	0.4802	0.5075	0.459	0.5017	0.1587	0.2908	0.0216	0.2702	0.1742	0.2479	0.023802329935647	0.013557308950965	0.016457502809965
LG5	16400001	16500000	16444889	8556	4264	183.7103	71.2546	0.4411	0.1912	0.1062	6		0.3628	0.4674	0.4215	0.3223	0.1734	0.318	0.0401	0.3833	0.1743	0.2996	0.021497288353829	0.014953093119953	0.017826826607262
LG5	16500001	16600000	16555882	9507	5006	237.4648	140.6419	0.2561	0.1885	0.0911	8	0.641660309	0.3216	0.3171	0.3605	0.2467	0.1518	0.283	0.0395	0.1966	0.1666	0.259	0.019154229838901	0.015601814746072	0.014793217623406
LG5	16600001	16700000	16647335	10471	5146	215.9974	81.6432	0.4514	0.1881	0.0996	12	1.654924858	0.4625	0.4187	0.3692	0.4558	0.1551	0.385	0.0495	0.3279	0.1165	0.3412	0.023038556249715	0.014089816158828	0.020336464836992
LG5	16700001	16800000	16757075	7627	4010	69.6742	76.9788	-0.0498	-0.0124	-0.007	13	4.055249312	0.4211	0.4457	0.419	0.439	0.1054	0.415	0.0422	0.4366	0.1478	0.3859	0.021236125711853	0.016093377114577	0.023740202278584
LG5	16800001	16900000	16844559	9324	4815	109.5007	81.9382	0.144	0.0315	0.0186	6	18.10769596	0.4999	0.5742	0.5261	0.5016	0.1222	0.4871	0.0886	0.5573	0.2312	0.4554	0.020391836938561	0.009459078880393	0.020411786061311
LG5	16900001	17000000	16960037	5006	2868	150.3535	39.5202	0.5837	0.2549	0.1514	4		0.5895	0.5147	0.5112	0.5962	0.1744	0.4464	0.0958	0.4162	0.1547	0.4145	0.019692262443267	0.011538867416797	0.017052034040502
LG5	17000001	17100000	17051357	9360	4567	97.1911	53.1729	0.2927	0.0701	0.0435	4	6.549356251	0.4236	0.4308	0.3918	0.4405	0.1143	0.3507	0.0663	0.3775	0.1823	0.3357	0.015712138204204	0.011331984307287	0.017780375406208
LG5	17100001	17200000	17149212	10247	5778	114.5452	148.4567	-0.1289	-0.0436	-0.0256	10	1.412121713	0.3644	0.4348	0.372	0.4106	0.1134	0.3741	0.0291	0.4341	0.1233	0.3668	0.016804881394437	0.008257255268827	0.016405108573988
LG5	17200001	17300000	17249257	9584	4688	236.0452	105.001	0.3842	0.1938	0.0979	11	0	0.4356	0.4182	0.4937	0.4684	0.1265	0.3467	0.0666	0.3001	0.1234	0.3151	0.02247538772604	0.014356404080093	0.017164635816443
LG5	17300001	17400000	17349523	9190	4967	118.9593	88.6702	0.1459	0.0511	0.028	9	5.356194299	0.3094	0.3535	0.3342	0.3533	0.1308	0.2679	0.0358	0.3331	0.1648	0.2776	0.021160108591425	0.014268194750977	0.01830945916106
LG5	17400001	17500000	17449471	9738	5147	113.5423	76.9876	0.1919	0.0473	0.0293	10	6.23185395	0.3576	0.4461	0.3646	0.3867	0.1435	0.3491	0.0762	0.4137	0.194	0.3366	0.018111195924016	0.012952916361296	0.019207585120319
LG5	17500001	17600000	17545980	8280	4386	111.7982	54.7279	0.3427	0.0895	0.0554	7	4.881592989	0.3632	0.4724	0.3751	0.4345	0.2195	0.3365	0.0517	0.3956	0.3009	0.3447	0.017078046886231	0.012623436671093	0.016803073394685
LG5	17600001	17700000	17651782	8886	4479	119.2327	59.751	0.3323	0.0985	0.0678	10	1.198547669	0.342	0.4006	0.29	0.3461	0.2276	0.3147	0.0766	0.3852	0.2031	0.2799	0.014841703229065	0.010473687808571	0.014866601643317
LG5	17700001	17800000	17745421	8333	4532	116.5498	77.8076	0.1993	0.0773	0.0487	7	2.198367595	0.2351	0.3201	0.2552	0.2539	0.148	0.2651	0.1095	0.3342	0.1935	0.23	0.015930912324612	0.011242609280151	0.015556260170682
LG5	17800001	17900000	17855714	6656	3294	143.3148	67.9528	0.3567	0.2231	0.1245	12	5.332144234	0.2222	0.2448	0.2658	0.2422	0.1038	0.1848	0.1063	0.1848	0.1626	0.2149	0.0149990706688	0.01117132976196	0.011623095261117
LG5	17900001	18000000	17946406	7346	3805	166.2969	55.9375	0.4966	0.2861	0.1568	11	9.449193091	0.358	0.3546	0.2653	0.3381	0.1399	0.2497	0.0489	0.2018	0.1369	0.1935	0.015225799876922	0.009779320479364	0.012257834381244
LG5	18000001	18100000	18046392	6405	3287	169.7194	69.9017	0.4166	0.178	0.1077	7		0.3302	0.4491	0.3789	0.3615	0.1692	0.2833	0.0655	0.3823	0.2272	0.2571	0.017100007292114	0.010772212424339	0.015124441921993
LG5	18100001	18200000	18148940	8472	4236	203.9089	120.4141	0.2574	0.0941	0.0576	12		0.465	0.5755	0.4947	0.5093	0.2285	0.4374	0.0555	0.5176	0.2357	0.4256	0.018107442696838	0.011554758747422	0.016838481630045
LG5	18200001	18300000	18249260	8134	4079	146.6283	56.998	0.4402	0.1447	0.082	8	6.124103567	0.499	0.4269	0.4761	0.4686	0.1464	0.4835	0.0675	0.3793	0.1231	0.4177	0.015846378349695	0.010190862069524	0.014585393866159
LG5	18300001	18400000	18351079	8622	4305	181.4157	45.0798	0.6019	0.2277	0.1323	8	5.899909422	0.4349	0.5028	0.4223	0.485	0.2375	0.3233	0.0901	0.3668	0.1966	0.2994	0.014047794115083	0.009769390343832	0.011173825594645
LG5	18400001	18500000	18447153	8718	4790	213.902	79.5999	0.4576	0.1902	0.1061	13	0.010494501	0.4989	0.362	0.5495	0.5502	0.1397	0.4852	0.0854	0.3212	0.159	0.4727	0.01671201832854	0.011245904237881	0.014043459118702
LG5	18500001	18600000	18554043	7205	3974	148.8923	69.2803	0.3649	0.1453	0.0802	13	5.721778285	0.5249	0.4238	0.4479	0.5493	0.1305	0.4601	0.071	0.3765	0.1338	0.4256	0.014427980190071	0.009106855815416	0.013652634140821
LG5	18600001	18700000	18651558	4438	2182	88.2109	32.4974	0.4616	0.1869	0.0986	11	0.004865825	0.451	0.4893	0.4381	0.4578	0.1553	0.297	0.0268	0.3546	0.1713	0.259	0.017052531344781	0.009870031376553	0.013926848775484
LG5	18700001	18800000	18749192	8329	4651	143.1491	73.9668	0.3186	0.1218	0.0598	12	1.8893428	0.5628	0.4819	0.4692	0.5264	0.1435	0.4111	0.0944	0.3551	0.1375	0.3401	0.014893485997539	0.007573891983813	0.01252569874602
LG5	18800001	18900000	18825957	3891	1950	48.6191	45.0957	0.0376	0.0139	0.0088	4		0.2295	0.3095	0.3363	0.207	0.1408	0.3122	0.034	0.3675	0.1425	0.2878	0.010451389729307	0.008264534142151	0.010403376805734
LG5	18900001	19000000	18957121	7349	4522	329.7497	83.1325	0.5973	0.4012	0.1754	11	1.181397675	0.5022	0.4985	0.5107	0.5024	0.121	0.2173	0.0907	0.2324	0.0928	0.1555	0.021399389706996	0.011674035223602	0.01259917386347
LG5	19000001	19100000	19048030	6405	3719	173.4274	51.0212	0.5454	0.3304	0.1745	11		0.3634	0.3763	0.3266	0.3571	0.162	0.2433	0.0893	0.2507	0.1645	0.2317	0.012929899390718	0.006696839932865	0.008466691731405
LG5	19100001	19200000	19154354	5583	3276	100.3184	103.7428	-0.0168	-0.0072	-0.0047	10	0	0.2716	0.3133	0.3435	0.2602	0.1925	0.4601	0.0626	0.4861	0.0905	0.4169	0.011775631810974	0.00600458552458	0.010144644027398
LG5	19200001	19300000	19247432	5176	2886	72.3203	73.0651	-0.0051	-0.0018	-0.0011	13	0	0.4388	0.4474	0.3984	0.4661	0.1797	0.4203	0.0854	0.4369	0.1809	0.3994	0.011215472445862	0.0061543188434	0.010415373405538
LG5	19300001	19400000	19359943	5783	3002	146.3737	46.8737	0.5149	0.1934	0.1139	6	7.326038391	0.5303	0.6252	0.462	0.5445	0.2408	0.3664	0.0966	0.4313	0.2698	0.3496	0.016205958055465	0.007451650585069	0.011456410665431
LG5	19400001	19500000	19444894	6167	2962	163.8971	32.7357	0.667	0.3583	0.1909	11		0.3852	0.4032	0.3557	0.4336	0.1998	0.3007	0.0549	0.2134	0.2058	0.29	0.015291457377831	0.010719028358299	0.010856485206355
LG5	19500001	19600000	19555697	6859	2997	160.8545	46.6644	0.5503	0.213	0.1311	7		0.3508	0.3582	0.3909	0.3012	0.2794	0.306	0.0791	0.3269	0.2869	0.2685	0.024451696218539	0.020882500477405	0.018213048732088
LG5	19600001	19700000	19656786	6443	3357	198.3359	61.3568	0.5275	0.3086	0.166	10		0.4683	0.3823	0.4463	0.4364	0.1443	0.3955	0.0684	0.2338	0.1314	0.3395	0.019188832720353	0.012411300148876	0.014246879879675
LG5	19700001	19800000	19750570	6199	3495	101.3363	53.2607	0.311	0.1209	0.0642	14		0.5492	0.4252	0.4884	0.4876	0.1968	0.5271	0.0668	0.3817	0.1405	0.4495	0.00916375785692	0.005673629739244	0.008089043031527
LG5	19800001	19900000	19852277	6503	3714	119.9635	70.2214	0.2615	0.0925	0.051	10		0.5302	0.4885	0.5205	0.5304	0.1297	0.5235	0.0345	0.4783	0.1344	0.4871	0.012631358030951	0.007471641006045	0.01278344675626
LG5	19900001	20000000	19948142	5954	3356	191.0277	49.0954	0.5911	0.3657	0.2048	18		0.4386	0.383	0.4524	0.4589	0.139	0.4066	0.0531	0.2366	0.1229	0.3761	0.010404519529504	0.005857521935648	0.006540045728493
LG5	20000001	20100000	20048295	4151	2160	90.0677	24.401	0.5737	0.467	0.2461	12		0.2066	0.1962	0.2503	0.2017	0.0758	0.2253	0.0484	0.0913	0.1024	0.2415	0.009264478230974	0.006628542835698	0.006594500428019
LG5	20100001	20200000	20156381	5214	2560	177.5576	48.1305	0.5735	0.3948	0.2012	9	0	0.3648	0.4925	0.397	0.3849	0.1519	0.153	0.0356	0.2511	0.1282	0.1392	0.014666331038664	0.009138879871968	0.009669244005482
LG5	20200001	20300000	20252240	7049	3015	115.1022	124.6699	-0.0399	-0.0192	-0.0108	16	2.513554099	0.394	0.4405	0.3215	0.4012	0.3341	0.2989	0.167	0.37	0.3538	0.2874	0.012498133857741	0.009085785696019	0.01162359591587
LG5	20300001	20400000	20350152	7034	3591	68.7656	107.4141	-0.2194	-0.0728	-0.0438	17	0	0.4113	0.5331	0.3965	0.4837	0.1575	0.4294	0.1028	0.5145	0.1784	0.4333	0.013597988318823	0.005115420392952	0.011900871360944
LG5	20400001	20500000	20458437	6924	3347	141.5586	77.707	0.2912	0.1889	0.0932	10		0.3111	0.2509	0.4068	0.3551	0.1105	0.3848	0.0581	0.2498	0.1491	0.3467	0.018213069841402	0.013685194792089	0.015438307651531
LG5	20500001	20600000	20553355	6098	3076	177.0866	66.834	0.452	0.2898	0.1608	6		0.2483	0.2721	0.3002	0.2856	0.1483	0.2725	0.0385	0.167	0.1683	0.2665	0.019220703811007	0.012899105862572	0.01355879067292
LG5	20600001	20700000	20636058	5277	2745	135.2799	32.8424	0.6093	0.3813	0.224	6		0.3519	0.277	0.3112	0.351	0.1552	0.3178	0.0974	0.164	0.1644	0.3233	0.012150125646344	0.007677219859473	0.008688020095162
LG5	20700001	20800000	20754970	5952	3508	204.3994	50.7067	0.6025	0.3904	0.1922	13	2.614891809	0.4721	0.3885	0.3081	0.4049	0.2458	0.2873	0.0949	0.1819	0.1853	0.2192	0.014418863636635	0.007743880727306	0.009877678613348
LG5	20800001	20900000	20854338	5895	2838	145.0306	35.9993	0.6023	0.222	0.1487	9	1.389587184	0.4442	0.5318	0.3597	0.4694	0.3173	0.3936	0.1551	0.4322	0.306	0.3487	0.01458818694044	0.00935586049278	0.012326294733703
LG5	20900001	21000000	20952780	6886	3826	106.724	53.3958	0.3331	0.1034	0.0603	15	0	0.4805	0.471	0.3647	0.5129	0.2166	0.337	0.1873	0.3624	0.2617	0.3263	0.011560268596722	0.007136536966797	0.010871916945118
LG5	21000001	21100000	21047778	7078	3933	108.5391	34.849	0.5139	0.1298	0.084	13	1.259268214	0.4364	0.5537	0.381	0.4919	0.342	0.4215	0.0796	0.4888	0.3989	0.4365	0.00909228027742	0.006716378444127	0.008910738703441
LG5	21100001	21200000	21151462	6943	3845	151.5527	52.6439	0.4844	0.189	0.1056	11	2.915511309	0.5443	0.5773	0.357	0.5091	0.1987	0.3254	0.0843	0.3613	0.1658	0.2608	0.012839188230617	0.00645360449321	0.011018487010856
LG5	21200001	21300000	21245776	6464	3632	126.4372	40.7106	0.5129	0.1919	0.1127	15	1.92385679	0.4988	0.5468	0.3159	0.4995	0.2076	0.324	0.0925	0.3894	0.1625	0.2881	0.010394101461373	0.004845435464948	0.008841652245947
